ID,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35
0,21.929816423500917,30.463907879697732,23.395046280710375,14.16228952882563,13.595619047703309,7.093887892403514,19.635748691327315,17.13929195740455,12.431670834054355,8.712605811817593,23.812255698214837,14.289472035049592,11.180165492205559,26.09512213707915,13.531780131542206,23.88551850659824,32.00378952594887,18.033158659878072,18.961227718602508,16.277663443707972,10.49705200620844,8.412639538835036,28.775505365455132,24.957133595463066,29.43534711991096,21.42941746676712,7.208101955004124,11.18934269008733,10.688950127279076,29.797989117505885,26.715862580733944,24.469252282122987,15.008386530738218,12.260949457345566,19.162643324866124
1,21.95230086757905,31.044037157529004,22.20718682201554,4.133639447713492,15.009790889895488,5.649818648889453,18.636680860591127,13.333342732050866,10.86182782822487,9.927457520696423,26.382776711889214,12.52210126768126,13.575615894214625,23.280075596217692,12.48847932651598,20.560321694136675,31.831236058477064,16.984107405494232,21.81664145406677,17.62550333104223,9.243260892064805,9.419032163511197,28.86467410989375,27.791222966718966,28.663057359158778,20.285106076233347,4.987025291247786,10.871396034729816,8.245551598750883,26.67405783518836,27.685143168117126,25.020810626163403,15.05065203809224,12.162036729121652,20.53462214290394
2,31.23765444130068,26.83596302105788,31.111157057638362,27.99681504393791,32.78610543493398,15.321456633581509,19.003337908688934,8.31526517757683,17.196361757107272,3.3051087361652254,7.213278283183958,13.423258530166065,8.437624101998342,17.12573822989452,15.367825397021331,29.25507463167014,25.77256287739654,23.254768249629013,17.34847456257052,20.4373072129262,12.35486021442924,14.224916774038785,26.3812745228615,25.587348458823875,14.855148898558381,13.239477635665413,10.6753319854803,6.728013095891045,10.035133844346431,5.961301942205855,25.698321574233983,22.845937962352508,13.880270184433432,13.51316619944129,19.377320406437395
3,27.63110244754139,26.092574668156395,28.88464559763787,22.86278548020058,31.5010128581016,16.73900647242277,18.499206630553207,8.622254265591348,19.513594746884685,6.46830332854896,7.496484424699044,15.62876811479644,7.598507385903596,17.34509535884948,20.177892212568906,31.07191061681957,22.450974415850688,22.45213218706058,17.91700805584995,18.953040730717632,13.556001701871553,12.420732799214285,25.8076148436905,23.773320884725468,15.600689920146364,9.393432007632693,14.19727005149494,10.49642858987133,12.083736164804694,6.068760587458898,25.534148336368705,23.225051767693515,12.206353538577696,11.422529858636683,19.345006541044707
4,26.19271614360635,29.009964463633672,27.080193578840554,15.04492698679967,31.17613926709639,10.865342415721926,19.84301482989063,9.582215015425087,10.731739538701934,5.864586081015485,10.586499549662026,13.201324952654808,10.02058909927921,17.70810452056873,13.035201477882774,23.777307118576307,31.377216497355576,20.956244627222244,20.996437422401055,20.92488376336081,17.635383711574413,14.936975239625205,27.36745691890532,25.003095267195132,18.439635473647837,16.498355243666143,9.040871251998812,9.189069241586823,15.6245779049208,12.075468532262661,26.963517983106694,23.824023772765948,15.637963560810695,12.36382839618585,19.687134356854884
5,26.243248768261484,27.64287145653173,25.640617125341695,15.99745828589667,28.359798988490873,9.780225526777722,19.97073295275235,9.791294965582686,16.128424865177035,10.786764660804664,14.057276328666905,17.48215349277559,10.481663018850021,18.364819566324066,19.391688501012034,28.16830629061764,17.341098352565115,18.831878966011423,15.079685872440033,21.87156194682239,13.91000958734663,10.27735483652462,28.18726101312338,18.85473325381934,13.742644192042475,9.246649350065491,11.947682514807239,12.288607057783247,17.89114351265289,6.010862332856557,26.380910078437164,24.65321042945996,11.254623810207775,10.682066292222272,21.490740078104267
6,26.87539020948929,26.8415369813639,28.60028385802809,22.334368004449583,29.081302535136025,14.661576497466527,18.290485622039096,9.537303084612377,18.83945798789974,8.8864261030066,9.536648662702797,14.430156251358675,9.519251543646986,20.827781867529865,16.67739576953724,27.23277233375677,25.999076813202002,21.112773023717786,19.353463957085587,18.823030435912447,11.787388799009957,11.987783834520439,26.226775652892083,26.272824781013398,19.978743197404135,17.211088509284533,9.41817000188415,11.262863565037632,11.967313956376143,15.279437699864774,25.94906821338296,22.97870802373202,11.60734738839166,12.958380829644575,19.5131656678124
7,19.811897815301336,30.723821066488334,21.645883001217914,2.7615815434111646,23.961069236385676,4.163823943823765,19.78565839228184,11.529989279301589,8.09192074501268,10.978944004741729,22.873146592865126,10.848152456466215,12.089167127835784,24.3905347973248,8.859809231841446,20.325432332061812,34.533194385626395,17.50815575043721,22.543014969807203,18.194880290101374,11.425266068672107,6.878312296873341,28.859676678378694,29.501090502764935,27.394160787474764,21.25882992688121,3.740364604879391,12.210100703860068,10.910905889991373,26.030361631668786,26.541308806249077,24.59489592251654,16.677417338273994,11.065645367297517,20.063934206863255
8,26.807756133545983,27.0289753014883,25.99481094396786,18.894623316986788,27.05344311351654,16.89488685697293,17.818387983671826,10.717149693517788,21.17176573914526,8.570062192658416,11.927827999695207,17.00250792285853,9.665029301218057,20.753698263849426,19.43090215229585,29.404451426866977,23.230443983470806,20.074309594574707,16.791053290476366,18.777369525440434,11.138303211704843,14.262816520811228,26.125508528516978,20.628720774451942,17.32376578036506,15.57757863344157,16.225005847130014,11.560661762512806,14.1036812246963,11.303508067034164,25.554443063453142,23.572994795693855,13.659048559010408,12.684252057642922,19.41995302602405
9,26.29194442492506,27.743544951270188,24.933034798128453,18.77624120555564,28.040354291441975,5.233582398290978,18.758908943547155,11.844403374608445,11.916368550724092,8.607506363336228,14.786233147686046,12.853377415336734,9.060769814282013,22.92176626372861,13.77277547736356,25.291610036183386,28.960863961897306,20.51703193585999,25.10258974951778,19.060271222092386,11.3870276981242,11.87905374425814,27.51316397335565,25.313765430995794,19.589201245291477,18.17424358068672,6.821958749920495,8.017949184192823,12.297040034938458,20.73438506622411,26.026156465058854,23.053694167255305,15.116880398450792,10.599798982267279,20.133781950464204
